,ds,y,population,temp,rain,hum,week_weekend,st,holiday,warning
2078,2021-03-28 14:00:00,334.0,76127,16.4,0.0,60.0,1,7.9,0,not
2079,2021-03-28 15:00:00,232.0,76127,17.2,0.0,55.0,1,7.9,0,not
2080,2021-03-28 16:00:00,508.0,76127,16.9,0.0,54.0,1,7.9,0,not
2081,2021-03-28 17:00:00,452.0,76127,16.3,0.0,54.0,1,7.9,0,not
2082,2021-03-28 18:00:00,276.0,76127,15.0,0.0,58.0,1,7.9,0,not
2083,2021-03-28 19:00:00,152.0,76127,13.4,0.0,67.0,1,7.9,0,not
2084,2021-03-28 20:00:00,408.0,76127,11.5,0.0,78.0,1,7.9,0,not
2085,2021-03-28 21:00:00,486.0,76127,10.5,0.0,82.0,1,7.9,0,not
2086,2021-03-28 22:00:00,362.0,76127,9.5,0.0,87.0,1,7.9,0,not
2087,2021-03-28 23:00:00,508.0,76127,8.9,0.0,89.0,1,7.9,0,not
2088,2021-03-29 00:00:00,228.0,76127,9.1,0.0,88.0,0,8.7,0,not
2089,2021-03-29 01:00:00,248.0,76127,9.4,0.0,87.0,0,8.7,0,not
2090,2021-03-29 02:00:00,304.0,76127,9.4,0.0,87.0,0,8.7,0,not
2091,2021-03-29 03:00:00,552.0,76127,9.8,0.0,85.0,0,8.7,0,not
2092,2021-03-29 04:00:00,192.0,76127,10.2,0.0,85.0,0,8.7,0,not
2093,2021-03-29 05:00:00,230.0,76127,13.0,0.0,47.0,0,8.7,0,not
2094,2021-03-29 06:00:00,358.0,76127,11.7,0.0,51.0,0,8.7,0,not
2095,2021-03-29 07:00:00,236.0,76127,11.0,0.0,60.0,0,8.7,0,not
2096,2021-03-29 08:00:00,448.0,76127,11.8,0.0,56.0,0,8.7,0,not
2097,2021-03-29 09:00:00,366.0,76127,12.7,0.0,52.0,0,8.7,0,not
2098,2021-03-29 10:00:00,468.0,76127,14.4,0.0,44.0,0,8.7,0,not
2099,2021-03-29 11:00:00,586.0,76127,15.2,0.0,37.0,0,8.7,0,not
2100,2021-03-29 12:00:00,276.0,76127,17.2,0.0,33.0,0,8.7,0,not
2101,2021-03-29 13:00:00,522.0,76127,17.3,0.0,28.0,0,8.7,0,not
2102,2021-03-29 14:00:00,542.0,76127,18.7,0.0,25.0,0,8.7,0,not
2103,2021-03-29 15:00:00,290.0,76127,18.4,0.0,25.0,0,8.7,0,not
2104,2021-03-29 16:00:00,324.0,76127,17.8,0.0,28.0,0,8.7,0,not
2105,2021-03-29 17:00:00,580.0,76127,17.3,0.0,32.0,0,8.7,0,not
2106,2021-03-29 18:00:00,442.0,76127,16.2,0.0,35.0,0,8.7,0,not
2107,2021-03-29 19:00:00,348.0,76127,15.2,0.0,38.0,0,8.7,0,not
2108,2021-03-29 20:00:00,368.0,76127,14.6,0.0,34.0,0,8.7,0,not
2109,2021-03-29 21:00:00,522.0,76127,14.1,0.0,32.0,0,8.7,0,not
2110,2021-03-29 22:00:00,414.0,76127,13.1,0.0,33.0,0,8.7,0,not
2111,2021-03-29 23:00:00,282.0,76127,12.4,0.0,34.0,0,8.7,0,not
2112,2021-03-30 00:00:00,406.0,76127,12.4,0.0,30.0,0,8.3,0,not
2113,2021-03-30 01:00:00,308.0,76127,11.6,0.0,33.0,0,8.3,0,not
2114,2021-03-30 02:00:00,512.0,76127,11.7,0.0,31.0,0,8.3,0,not
2115,2021-03-30 03:00:00,416.0,76127,11.3,0.0,33.0,0,8.3,0,not
2116,2021-03-30 04:00:00,384.0,76127,11.0,0.0,34.0,0,8.3,0,not
2117,2021-03-30 05:00:00,460.0,76127,10.1,0.0,38.0,0,8.3,0,not
2118,2021-03-30 06:00:00,372.0,76127,9.0,0.0,45.0,0,8.3,0,not
2119,2021-03-30 07:00:00,348.0,76127,8.8,0.0,42.0,0,8.3,0,not
2120,2021-03-30 08:00:00,340.0,76127,11.2,0.0,33.0,0,8.3,0,not
2121,2021-03-30 09:00:00,340.0,76127,12.1,0.0,24.0,0,8.3,0,not
2122,2021-03-30 10:00:00,588.0,76127,13.6,0.0,23.0,0,8.3,0,not
2123,2021-03-30 11:00:00,372.0,76127,15.6,0.0,21.0,0,8.3,0,not
2124,2021-03-30 12:00:00,586.0,76127,16.6,0.0,18.0,0,8.3,0,not
2125,2021-03-30 13:00:00,594.0,76127,18.1,0.0,17.0,0,8.3,0,not
2126,2021-03-30 14:00:00,348.0,76127,19.4,0.0,14.0,0,8.3,0,not
2127,2021-03-30 15:00:00,458.0,76127,20.5,0.0,13.0,0,8.3,0,not
2128,2021-03-30 16:00:00,760.0,76127,21.1,0.0,13.0,0,8.3,0,not
2129,2021-03-30 17:00:00,344.0,76127,21.0,0.0,14.0,0,8.3,0,not
2130,2021-03-30 18:00:00,302.0,76127,19.6,0.0,17.0,0,8.3,0,not
2131,2021-03-30 19:00:00,374.0,76127,15.6,0.0,31.0,0,8.3,0,not
2132,2021-03-30 20:00:00,434.0,76127,14.1,0.0,32.0,0,8.3,0,not
2133,2021-03-30 21:00:00,480.0,76127,12.6,0.0,37.0,0,8.3,0,not
2134,2021-03-30 22:00:00,376.0,76127,10.7,0.0,43.0,0,8.3,0,not
2135,2021-03-30 23:00:00,420.0,76127,10.0,0.0,47.0,0,8.3,0,not
2136,2021-03-31 00:00:00,582.0,76127,9.0,0.0,49.0,0,3.7,0,not
2137,2021-03-31 01:00:00,302.0,76127,8.1,0.0,56.0,0,3.7,0,not
2138,2021-03-31 02:00:00,604.0,76127,7.0,0.0,61.0,0,3.7,0,not
2139,2021-03-31 03:00:00,434.0,76127,6.0,0.0,66.0,0,3.7,0,not
2140,2021-03-31 04:00:00,346.0,76127,5.3,0.0,69.0,0,3.7,0,not
2141,2021-03-31 05:00:00,336.0,76127,4.5,0.0,75.0,0,3.7,0,not
2142,2021-03-31 06:00:00,272.0,76127,3.8,0.0,76.0,0,3.7,0,not
2143,2021-03-31 07:00:00,712.0,76127,5.0,0.0,70.0,0,3.7,0,not
2144,2021-03-31 08:00:00,336.0,76127,7.5,0.0,62.0,0,3.7,0,not
2145,2021-03-31 09:00:00,228.0,76127,10.7,0.0,52.0,0,3.7,0,not
2146,2021-03-31 10:00:00,320.0,76127,14.5,0.0,40.0,0,3.7,0,not
2147,2021-03-31 11:00:00,686.0,76127,16.2,0.0,36.0,0,3.7,0,not
2148,2021-03-31 12:00:00,494.0,76127,19.7,0.0,27.0,0,3.7,0,not
2149,2021-03-31 13:00:00,304.0,76127,22.2,0.0,20.0,0,3.7,0,not
2150,2021-03-31 14:00:00,564.0,76127,22.4,0.0,17.0,0,3.7,0,not
2151,2021-03-31 15:00:00,644.0,76127,21.9,0.0,16.0,0,3.7,0,not
2152,2021-03-31 16:00:00,428.0,76127,22.3,0.0,15.0,0,3.7,0,not
2153,2021-03-31 17:00:00,452.0,76127,22.3,0.0,13.0,0,3.7,0,not
2154,2021-03-31 18:00:00,416.0,76127,20.0,0.0,20.0,0,3.7,0,not
2155,2021-03-31 19:00:00,632.0,76127,17.0,0.0,28.0,0,3.7,0,not
2156,2021-03-31 20:00:00,340.0,76127,14.3,0.0,36.0,0,3.7,0,not
2157,2021-03-31 21:00:00,496.0,76127,16.5,0.0,43.0,0,3.7,0,not
2158,2021-03-31 22:00:00,388.0,76127,15.6,0.0,46.0,0,3.7,0,not
2159,2021-03-31 23:00:00,546.0,76127,13.6,0.0,48.0,0,3.7,0,not
2160,2021-04-01 00:00:00,462.0,76165,12.6,0.0,50.0,0,5.9,0,not
2161,2021-04-01 01:00:00,464.0,76165,10.7,0.0,58.0,0,5.9,0,not
2162,2021-04-01 02:00:00,418.0,76165,9.6,0.0,67.0,0,5.9,0,not
2163,2021-04-01 03:00:00,490.0,76165,8.2,0.0,74.0,0,5.9,0,not
2164,2021-04-01 04:00:00,332.0,76165,7.5,0.0,79.0,0,5.9,0,not
2165,2021-04-01 05:00:00,332.0,76165,6.9,0.0,80.0,0,5.9,0,not
2166,2021-04-01 06:00:00,456.0,76165,6.4,0.0,83.0,0,5.9,0,not
2167,2021-04-01 07:00:00,460.0,76165,7.7,0.0,77.0,0,5.9,0,not
2168,2021-04-01 08:00:00,324.0,76165,10.8,0.0,63.0,0,5.9,0,not
2169,2021-04-01 09:00:00,352.0,76165,12.8,0.0,54.0,0,5.9,0,not
2170,2021-04-01 10:00:00,598.0,76165,15.2,0.0,45.0,0,5.9,0,not
2171,2021-04-01 11:00:00,534.0,76165,18.1,0.0,42.0,0,5.9,0,not
2172,2021-04-01 12:00:00,344.0,76165,19.1,0.0,29.0,0,5.9,0,not
2173,2021-04-01 13:00:00,424.0,76165,19.2,0.0,28.0,0,5.9,0,not
2174,2021-04-01 14:00:00,368.0,76165,18.6,0.0,27.0,0,5.9,0,not
2175,2021-04-01 15:00:00,680.0,76165,18.9,0.0,27.0,0,5.9,0,not
2176,2021-04-01 16:00:00,660.0,76165,17.9,0.0,26.0,0,5.9,0,not
2177,2021-04-01 17:00:00,392.0,76165,17.5,0.0,28.0,0,5.9,0,not
2178,2021-04-01 18:00:00,436.0,76165,16.5,0.0,30.0,0,5.9,0,not
2179,2021-04-01 19:00:00,410.0,76165,15.3,0.0,34.0,0,5.9,0,not
2180,2021-04-01 20:00:00,610.0,76165,14.2,0.0,40.0,0,5.9,0,not
2181,2021-04-01 21:00:00,280.0,76165,13.2,0.0,44.0,0,5.9,0,not
2182,2021-04-01 22:00:00,248.0,76165,12.3,0.0,49.0,0,5.9,0,not
2183,2021-04-01 23:00:00,300.0,76165,11.4,0.0,55.0,0,5.9,0,not
2184,2021-04-02 00:00:00,682.0,76165,12.3,0.0,48.0,0,6.2,0,not
2185,2021-04-02 01:00:00,306.0,76165,12.0,0.0,50.0,0,6.2,0,not
2186,2021-04-02 02:00:00,264.0,76165,12.0,0.0,51.0,0,6.2,0,not
2187,2021-04-02 03:00:00,530.0,76165,12.0,0.0,53.0,0,6.2,0,not
2188,2021-04-02 04:00:00,590.0,76165,12.3,0.0,54.0,0,6.2,0,not
2189,2021-04-02 05:00:00,406.0,76165,12.0,0.0,56.0,0,6.2,0,not
2190,2021-04-02 06:00:00,360.0,76165,10.8,0.0,65.0,0,6.2,0,not
2191,2021-04-02 07:00:00,554.0,76165,11.4,0.0,60.0,0,6.2,0,not
2192,2021-04-02 08:00:00,336.0,76165,12.4,0.0,57.0,0,6.2,0,not
2193,2021-04-02 09:00:00,428.0,76165,13.8,0.0,53.0,0,6.2,0,not
2194,2021-04-02 10:00:00,412.0,76165,14.7,0.0,52.0,0,6.2,0,not
2195,2021-04-02 11:00:00,484.0,76165,16.7,0.0,48.0,0,6.2,0,not
2196,2021-04-02 12:00:00,496.0,76165,17.5,0.0,45.0,0,6.2,0,not
2197,2021-04-02 13:00:00,400.0,76165,19.0,0.0,45.0,0,6.2,0,not
2198,2021-04-02 14:00:00,296.0,76165,20.5,0.0,42.0,0,6.2,0,not
2199,2021-04-02 15:00:00,754.0,76165,20.5,0.0,43.0,0,6.2,0,not
2200,2021-04-02 16:00:00,528.0,76165,21.0,0.0,45.0,0,6.2,0,not
2201,2021-04-02 17:00:00,358.0,76165,20.2,0.0,46.0,0,6.2,0,not
2202,2021-04-02 18:00:00,668.0,76165,19.3,0.0,49.0,0,6.2,0,not
2203,2021-04-02 19:00:00,364.0,76165,18.5,0.0,53.0,0,6.2,0,not
2204,2021-04-02 20:00:00,456.0,76165,17.8,0.0,55.0,0,6.2,0,not
2205,2021-04-02 21:00:00,324.0,76165,17.3,0.0,57.0,0,6.2,0,not
2206,2021-04-02 22:00:00,588.0,76165,16.8,0.0,58.0,0,6.2,0,not
2207,2021-04-02 23:00:00,360.0,76165,16.6,0.0,58.0,0,6.2,0,not
2208,2021-04-03 00:00:00,412.0,76165,16.0,0.0,57.0,1,6.5,0,not
2209,2021-04-03 01:00:00,472.0,76165,15.4,0.0,58.0,1,6.5,0,not
2210,2021-04-03 02:00:00,576.0,76165,13.8,0.0,68.0,1,6.5,0,not
2211,2021-04-03 03:00:00,356.0,76165,13.4,0.0,73.0,1,6.5,0,not
2212,2021-04-03 04:00:00,420.0,76165,13.4,0.0,71.0,1,6.5,0,not
2213,2021-04-03 05:00:00,600.0,76165,13.5,0.0,68.0,1,6.5,0,not
2214,2021-04-03 06:00:00,354.0,76165,12.9,0.0,74.0,1,6.5,0,not
2215,2021-04-03 07:00:00,286.0,76165,13.1,0.0,74.0,1,6.5,0,not
2216,2021-04-03 08:00:00,408.0,76165,13.7,0.0,70.0,1,6.5,0,not
2217,2021-04-03 09:00:00,484.0,76165,14.5,0.0,69.0,1,6.5,0,not
2218,2021-04-03 10:00:00,424.0,76165,16.4,0.0,61.0,1,6.5,0,not
2219,2021-04-03 11:00:00,342.0,76165,18.5,0.0,58.0,1,6.5,0,not
2220,2021-04-03 12:00:00,318.0,76165,18.7,0.0,60.0,1,6.5,0,not
2221,2021-04-03 13:00:00,556.0,76165,16.0,1.1,86.0,1,6.5,0,not
2222,2021-04-03 14:00:00,432.0,76165,15.9,3.1,88.0,1,6.5,0,not
2223,2021-04-03 15:00:00,348.0,76165,15.6,0.4,91.0,1,6.5,0,not
2224,2021-04-03 16:00:00,590.0,76165,15.4,1.4,91.0,1,6.5,0,not
2225,2021-04-03 17:00:00,508.0,76165,15.6,3.9,91.0,1,6.5,0,not
2226,2021-04-03 18:00:00,246.0,76165,15.8,1.7,91.0,1,6.5,0,not
2227,2021-04-03 19:00:00,270.0,76165,16.0,0.0,91.0,1,6.5,0,not
2228,2021-04-03 20:00:00,448.0,76165,16.2,0.0,89.0,1,6.5,0,not
2229,2021-04-03 21:00:00,462.0,76165,16.4,0.0,88.0,1,6.5,0,not
2230,2021-04-03 22:00:00,358.0,76165,16.4,0.0,89.0,1,6.5,0,not
2231,2021-04-03 23:00:00,220.0,76165,16.5,0.0,89.0,1,6.5,0,not
2232,2021-04-04 00:00:00,442.0,76165,16.5,0.0,91.0,1,6.8,0,not
2233,2021-04-04 01:00:00,428.0,76165,15.7,0.0,95.0,1,6.8,0,not
2234,2021-04-04 02:00:00,266.0,76165,14.7,3.3,96.0,1,6.8,0,not
2235,2021-04-04 03:00:00,322.0,76165,13.6,2.6,95.0,1,6.8,0,not
2236,2021-04-04 04:00:00,624.0,76165,12.6,1.6,94.0,1,6.8,0,not
2237,2021-04-04 05:00:00,328.0,76165,11.6,4.7,92.0,1,6.8,0,not
2238,2021-04-04 06:00:00,320.0,76165,10.8,3.7,90.0,1,6.8,0,not
2239,2021-04-04 07:00:00,400.0,76165,10.6,2.5,88.0,1,6.8,0,not
2240,2021-04-04 08:00:00,418.0,76165,10.6,0.8,83.0,1,6.8,0,not
2241,2021-04-04 09:00:00,306.0,76165,10.1,0.2,84.0,1,6.8,0,not
2242,2021-04-04 10:00:00,392.0,76165,10.0,0.2,86.0,1,6.8,0,not
2243,2021-04-04 11:00:00,320.0,76165,11.0,0.0,80.0,1,6.8,0,not
2244,2021-04-04 12:00:00,360.0,76165,11.4,0.0,72.0,1,6.8,0,not
2245,2021-04-04 13:00:00,300.0,76165,11.0,0.0,72.0,1,6.8,0,not
2246,2021-04-04 14:00:00,488.0,76165,11.8,0.0,65.0,1,6.8,0,not
2247,2021-04-04 15:00:00,372.0,76165,11.7,0.0,64.0,1,6.8,0,not
2248,2021-04-04 16:00:00,504.0,76165,11.8,0.0,63.0,1,6.8,0,not
2249,2021-04-04 17:00:00,284.0,76165,11.3,0.0,63.0,1,6.8,0,not
2250,2021-04-04 18:00:00,296.0,76165,11.2,0.0,67.0,1,6.8,0,not
2251,2021-04-04 19:00:00,556.0,76165,10.7,0.0,68.0,1,6.8,0,not
2252,2021-04-04 20:00:00,432.0,76165,10.7,0.0,68.0,1,6.8,0,not
2253,2021-04-04 21:00:00,220.0,76165,9.9,0.0,78.0,1,6.8,0,not
2254,2021-04-04 22:00:00,254.0,76165,9.0,0.0,82.0,1,6.8,0,not
2255,2021-04-04 23:00:00,542.0,76165,7.7,0.0,85.0,1,6.8,0,not
2256,2021-04-05 00:00:00,398.0,76165,6.6,0.0,92.0,0,1.8,0,not
2257,2021-04-05 01:00:00,262.0,76165,5.9,0.0,92.0,0,1.8,0,not
2258,2021-04-05 02:00:00,256.0,76165,5.2,0.0,93.0,0,1.8,0,not
2259,2021-04-05 03:00:00,328.0,76165,5.6,0.0,85.0,0,1.8,0,not
2260,2021-04-05 04:00:00,484.0,76165,3.9,0.0,89.0,0,1.8,0,not
2261,2021-04-05 05:00:00,320.0,76165,3.3,0.0,91.0,0,1.8,0,not
2262,2021-04-05 06:00:00,256.0,76165,2.3,0.0,93.0,0,1.8,0,not
2263,2021-04-05 07:00:00,296.0,76165,3.5,0.0,94.0,0,1.8,0,not
2264,2021-04-05 08:00:00,626.0,76165,4.6,0.0,93.0,0,1.8,0,not
2265,2021-04-05 09:00:00,254.0,76165,8.0,0.0,75.0,0,1.8,0,not
2266,2021-04-05 10:00:00,246.0,76165,10.4,0.0,47.0,0,1.8,0,not
2267,2021-04-05 11:00:00,402.0,76165,11.4,0.0,35.0,0,1.8,0,not
2268,2021-04-05 12:00:00,582.0,76165,13.1,0.0,37.0,0,1.8,0,not
2269,2021-04-05 13:00:00,360.0,76165,14.6,0.0,32.0,0,1.8,0,not
2270,2021-04-05 14:00:00,282.0,76165,16.1,0.0,29.0,0,1.8,0,not
2271,2021-04-05 15:00:00,544.0,76165,16.5,0.0,27.0,0,1.8,0,not
2272,2021-04-05 16:00:00,676.0,76165,17.1,0.0,26.0,0,1.8,0,not
2273,2021-04-05 17:00:00,436.0,76165,17.0,0.0,25.0,0,1.8,0,not
2274,2021-04-05 18:00:00,508.0,76165,16.3,0.0,26.0,0,1.8,0,not
2275,2021-04-05 19:00:00,364.0,76165,14.1,0.0,36.0,0,1.8,0,not
2276,2021-04-05 20:00:00,328.0,76165,13.0,0.0,32.0,0,1.8,0,not
2277,2021-04-05 21:00:00,550.0,76165,10.7,0.0,53.0,0,1.8,0,not
2278,2021-04-05 22:00:00,546.0,76165,8.2,0.0,65.0,0,1.8,0,not
2279,2021-04-05 23:00:00,252.0,76165,6.9,0.0,69.0,0,1.8,0,not
2280,2021-04-06 00:00:00,404.0,76165,6.4,0.0,70.0,0,3.6,0,not
2281,2021-04-06 01:00:00,404.0,76165,5.8,0.0,73.0,0,3.6,0,not
2282,2021-04-06 02:00:00,620.0,76165,5.4,0.0,76.0,0,3.6,0,not
2283,2021-04-06 03:00:00,352.0,76165,4.8,0.0,80.0,0,3.6,0,not
2284,2021-04-06 04:00:00,340.0,76165,4.0,0.0,82.0,0,3.6,0,not
2285,2021-04-06 05:00:00,324.0,76165,3.3,0.0,84.0,0,3.6,0,not
2286,2021-04-06 06:00:00,688.0,76165,3.9,0.0,83.0,0,3.6,0,not
2287,2021-04-06 07:00:00,326.0,76165,4.7,0.0,81.0,0,3.6,0,not
2288,2021-04-06 08:00:00,334.0,76165,6.8,0.0,69.0,0,3.6,0,not
2289,2021-04-06 09:00:00,260.0,76165,9.5,0.0,57.0,0,3.6,0,not
2290,2021-04-06 10:00:00,548.0,76165,11.6,0.0,53.0,0,3.6,0,not
2291,2021-04-06 11:00:00,404.0,76165,14.4,0.0,43.0,0,3.6,0,not
2292,2021-04-06 12:00:00,396.0,76165,17.8,0.0,30.0,0,3.6,0,not
2293,2021-04-06 13:00:00,632.0,76165,19.5,0.0,24.0,0,3.6,0,not
2294,2021-04-06 14:00:00,488.0,76165,20.6,0.0,21.0,0,3.6,0,not
2295,2021-04-06 15:00:00,308.0,76165,21.3,0.0,19.0,0,3.6,0,not
2296,2021-04-06 16:00:00,532.0,76165,20.9,0.0,20.0,0,3.6,0,not
2297,2021-04-06 17:00:00,612.0,76165,20.2,0.0,19.0,0,3.6,0,not
2298,2021-04-06 18:00:00,374.0,76165,18.8,0.0,22.0,0,3.6,0,not
2299,2021-04-06 19:00:00,330.0,76165,17.4,0.0,26.0,0,3.6,0,not
2300,2021-04-06 20:00:00,396.0,76165,16.3,0.0,29.0,0,3.6,0,not
2301,2021-04-06 21:00:00,536.0,76165,15.5,0.0,33.0,0,3.6,0,not
2302,2021-04-06 22:00:00,390.0,76165,14.3,0.0,39.0,0,3.6,0,not
2303,2021-04-06 23:00:00,318.0,76165,14.6,0.0,37.0,0,3.6,0,not
2304,2021-04-07 00:00:00,388.0,76165,14.0,0.0,38.0,0,8.8,0,not
2305,2021-04-07 01:00:00,492.0,76165,12.9,0.0,41.0,0,8.8,0,not
2306,2021-04-07 02:00:00,598.0,76165,12.3,0.0,43.0,0,8.8,0,not
2307,2021-04-07 03:00:00,398.0,76165,11.8,0.0,44.0,0,8.8,0,not
2308,2021-04-07 04:00:00,478.0,76165,11.6,0.0,45.0,0,8.8,0,not
2309,2021-04-07 05:00:00,398.0,76165,9.5,0.0,55.0,0,8.8,0,not
2310,2021-04-07 06:00:00,380.0,76165,10.6,0.0,47.0,0,8.8,0,not
2311,2021-04-07 07:00:00,266.0,76165,10.6,0.0,49.0,0,8.8,0,not
2312,2021-04-07 08:00:00,658.0,76165,12.4,0.0,48.0,0,8.8,0,not
2313,2021-04-07 09:00:00,250.0,76165,15.6,0.0,36.0,0,8.8,0,not
2314,2021-04-07 10:00:00,342.0,76165,16.2,0.0,33.0,0,8.8,0,not
2315,2021-04-07 11:00:00,492.0,76165,17.8,0.0,31.0,0,8.8,0,not
2316,2021-04-07 12:00:00,636.0,76165,20.2,0.0,25.0,0,8.8,0,not
2317,2021-04-07 13:00:00,356.0,76165,20.9,0.0,21.0,0,8.8,0,not
2318,2021-04-07 14:00:00,320.0,76165,21.1,0.0,20.0,0,8.8,0,not
2319,2021-04-07 15:00:00,580.0,76165,22.2,0.0,19.0,0,8.8,0,not
2320,2021-04-07 16:00:00,774.0,76165,23.2,0.0,15.0,0,8.8,0,not
2321,2021-04-07 17:00:00,322.0,76165,21.8,0.0,13.0,0,8.8,0,not
2322,2021-04-07 18:00:00,330.0,76165,20.5,0.0,17.0,0,8.8,0,not
2323,2021-04-07 19:00:00,614.0,76165,18.2,0.0,23.0,0,8.8,0,not
2324,2021-04-07 20:00:00,382.0,76165,17.5,0.0,24.0,0,8.8,0,not
2325,2021-04-07 21:00:00,368.0,76165,15.8,0.0,28.0,0,8.8,0,not
2326,2021-04-07 22:00:00,452.0,76165,15.1,0.0,29.0,0,8.8,0,not
2327,2021-04-07 23:00:00,348.0,76165,13.8,0.0,33.0,0,8.8,0,not
2328,2021-04-08 00:00:00,466.0,76165,12.7,0.0,38.0,0,7.050000000000001,0,not
2329,2021-04-08 01:00:00,476.0,76165,10.7,0.0,46.0,0,7.050000000000001,0,not
2330,2021-04-08 02:00:00,432.0,76165,10.5,0.0,45.0,0,7.050000000000001,0,not
2331,2021-04-08 03:00:00,374.0,76165,12.1,0.0,35.0,0,7.050000000000001,0,not
2332,2021-04-08 04:00:00,618.0,76165,11.8,0.0,36.0,0,7.050000000000001,0,not
2333,2021-04-08 05:00:00,300.0,76165,11.2,0.0,40.0,0,7.050000000000001,0,not
2334,2021-04-08 06:00:00,340.0,76165,10.4,0.0,43.0,0,7.050000000000001,0,not
2335,2021-04-08 07:00:00,484.0,76165,10.7,0.0,44.0,0,7.050000000000001,0,not
2336,2021-04-08 08:00:00,396.0,76165,12.8,0.0,37.0,0,7.050000000000001,0,not
2337,2021-04-08 09:00:00,440.0,76165,14.2,0.0,29.0,0,7.050000000000001,0,not
2338,2021-04-08 10:00:00,366.0,76165,15.8,0.0,25.0,0,7.050000000000001,0,not
2339,2021-04-08 11:00:00,372.0,76165,18.4,0.0,19.0,0,7.050000000000001,0,not
2340,2021-04-08 12:00:00,542.0,76165,18.6,0.0,18.0,0,7.050000000000001,0,not
2341,2021-04-08 13:00:00,744.0,76165,19.4,0.0,18.0,0,7.050000000000001,0,not
2342,2021-04-08 14:00:00,332.0,76165,20.2,0.0,16.0,0,7.050000000000001,0,not
2343,2021-04-08 15:00:00,496.0,76165,21.0,0.0,13.0,0,7.050000000000001,0,not
2344,2021-04-08 16:00:00,596.0,76165,20.3,0.0,14.0,0,7.050000000000001,0,not
2345,2021-04-08 17:00:00,502.0,76165,20.0,0.0,16.0,0,7.050000000000001,0,not
2346,2021-04-08 18:00:00,382.0,76165,18.4,0.0,17.0,0,7.050000000000001,0,not
2347,2021-04-08 19:00:00,604.0,76165,16.7,0.0,22.0,0,7.050000000000001,0,not
2348,2021-04-08 20:00:00,382.0,76165,15.3,0.0,26.0,0,7.050000000000001,0,not
2349,2021-04-08 21:00:00,256.0,76165,14.4,0.0,29.0,0,7.050000000000001,0,not
2350,2021-04-08 22:00:00,448.0,76165,13.4,0.0,30.0,0,7.050000000000001,0,not
2351,2021-04-08 23:00:00,542.0,76165,11.5,0.0,38.0,0,7.050000000000001,0,not
2352,2021-04-09 00:00:00,428.0,76165,11.6,0.0,35.0,0,5.3,0,not
2353,2021-04-09 01:00:00,370.0,76165,10.9,0.0,36.0,0,5.3,0,not
2354,2021-04-09 02:00:00,420.0,76165,8.9,0.0,45.0,0,5.3,0,not
2355,2021-04-09 03:00:00,318.0,76165,8.2,0.0,48.0,0,5.3,0,not
2356,2021-04-09 04:00:00,578.0,76165,6.6,0.0,57.0,0,5.3,0,not
2357,2021-04-09 05:00:00,314.0,76165,6.2,0.0,58.0,0,5.3,0,not
2358,2021-04-09 06:00:00,452.0,76165,5.1,0.0,66.0,0,5.3,0,not
2359,2021-04-09 07:00:00,228.0,76165,6.6,0.0,58.0,0,5.3,0,not
2360,2021-04-09 08:00:00,292.0,76165,9.3,0.0,51.0,0,5.3,0,not
2361,2021-04-09 09:00:00,444.0,76165,11.7,0.0,47.0,0,5.3,0,not
2362,2021-04-09 10:00:00,464.0,76165,14.8,0.0,48.0,0,5.3,0,not
2363,2021-04-09 11:00:00,344.0,76165,14.6,0.0,48.0,0,5.3,0,not
2364,2021-04-09 12:00:00,312.0,76165,13.7,0.0,48.0,0,5.3,0,not
2365,2021-04-09 13:00:00,544.0,76165,14.6,0.0,44.0,0,5.3,0,not
2366,2021-04-09 14:00:00,458.0,76165,14.1,0.0,45.0,0,5.3,0,not
2367,2021-04-09 15:00:00,464.0,76165,15.3,0.0,39.0,0,5.3,0,not
2368,2021-04-09 16:00:00,514.0,76165,13.8,0.0,44.0,0,5.3,0,not
2369,2021-04-09 17:00:00,500.0,76165,14.0,0.0,42.0,0,5.3,0,not
2370,2021-04-09 18:00:00,404.0,76165,12.6,0.0,45.0,0,5.3,0,not
2371,2021-04-09 19:00:00,508.0,76165,11.1,0.0,48.0,0,5.3,0,not
2372,2021-04-09 20:00:00,436.0,76165,10.3,0.0,50.0,0,5.3,0,not
2373,2021-04-09 21:00:00,252.0,76165,9.8,0.0,51.0,0,5.3,0,not
2374,2021-04-09 22:00:00,302.0,76165,9.3,0.0,53.0,0,5.3,0,not
2375,2021-04-09 23:00:00,402.0,76165,8.9,0.0,55.0,0,5.3,0,not
2376,2021-04-10 00:00:00,668.0,76165,6.8,0.0,67.0,1,2.7,0,not
2377,2021-04-10 01:00:00,330.0,76165,5.9,0.0,73.0,1,2.7,0,not
2378,2021-04-10 02:00:00,334.0,76165,4.8,0.0,80.0,1,2.7,0,not
2379,2021-04-10 03:00:00,312.0,76165,4.4,0.0,81.0,1,2.7,0,not
2380,2021-04-10 04:00:00,448.0,76165,4.1,0.0,83.0,1,2.7,0,not
2381,2021-04-10 05:00:00,452.0,76165,3.3,0.0,86.0,1,2.7,0,not
2382,2021-04-10 06:00:00,448.0,76165,3.1,0.0,87.0,1,2.7,0,not
2383,2021-04-10 07:00:00,262.0,76165,4.1,0.0,84.0,1,2.7,0,not
2384,2021-04-10 08:00:00,394.0,76165,6.3,0.0,69.0,1,2.7,0,not
2385,2021-04-10 09:00:00,326.0,76165,8.9,0.0,61.0,1,2.7,0,not
